2023-06-10 20:42:13.030209	https://www.encodeproject.org/report/?type=Experiment&searchTerm=DNase&assay_title=DNase-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR452EGE/	ENCSR452EGE	DNase-seq	DNase-seq	tissue				Homo sapiens muscle of arm tissue male embryo (120 days)	muscle of arm	SCREEN-GRCh38:muscle_of_arm_male_embryo_120_days,GEO:GSM774239		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF926ICC/,/files/ENCFF444FKI/,/files/ENCFF262NZB/,/files/ENCFF774OQS/,/files/ENCFF145QDM/,/files/ENCFF577FBE/,/files/ENCFF765CGA/,/files/ENCFF715BDS/,/files/ENCFF976IKB/,/files/ENCFF045WKL/,/files/ENCFF825CSV/,/files/ENCFF285UIQ/,/files/ENCFF759RYV/,/files/ENCFF305NKE/,/files/ENCFF020BIJ/,/files/ENCFF776XVP/,/files/ENCFF747OTG/,/files/ENCFF935BDE/,/files/ENCFF033JMX/,/files/ENCFF310RJD/,/files/ENCFF092YJI/,/files/ENCFF351OKC/,/files/ENCFF886BGM/,/files/ENCFF245HDR/,/files/ENCFF441LQP/,/files/ENCFF897JFY/,/files/ENCFF828LDW/,/files/ENCFF485DEP/,/files/ENCFF306GMI/,/files/ENCFF671XSK/,/files/ENCFF611ABY/,/files/ENCFF269RUB/,/files/ENCFF083JGV/,/files/ENCFF650OXB/,/files/ENCFF520FBI/,/files/ENCFF946SPP/,/files/ENCFF423MNU/,/files/ENCFF364IPE/,/files/ENCFF233UUC/,/files/ENCFF859KPZ/,/files/ENCFF806UIR/,/files/ENCFF006YTP/,/files/ENCFF356PMI/,/files/ENCFF353BXI/,/files/ENCFF439HKF/,/files/ENCFF247QVO/,/files/ENCFF575EKU/,/files/ENCFF657SIZ/,/files/ENCFF849PTY/,/files/ENCFF409RQG/		ENCBS949PQW	1	2		Homo sapiens	embryonic	120 days												/replicates/969520ba-8222-43ee-96a8-e2e7c72da156/				
/experiments/ENCSR000FEK/	ENCSR000FEK	DNase-seq	DNase-seq	cell line				Homo sapiens SK-MEL-5	SK-MEL-5	SCREEN-GRCh38:SK-MEL-5,GEO:GSE169774		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001RVJ/,/files/ENCFF001RVL/,/files/ENCFF001RVH/,/files/ENCFF001RVI/,/files/ENCFF002DNH/,/files/ENCFF002DNI/,/files/ENCFF088LSR/,/files/ENCFF211IRI/,/files/ENCFF710ZMN/,/files/ENCFF500SJL/,/files/ENCFF550XVI/,/files/ENCFF287VAI/,/files/ENCFF798RKP/,/files/ENCFF453QYK/,/files/ENCFF357LPW/,/files/ENCFF897ZXU/,/files/ENCFF605MDI/,/files/ENCFF825XII/,/files/ENCFF600JNF/,/files/ENCFF210BPI/,/files/ENCFF002FHA/,/files/ENCFF780LWT/,/files/ENCFF936GXW/,/files/ENCFF862XVF/,/files/ENCFF526KXY/,/files/ENCFF986JMI/,/files/ENCFF506JGV/,/files/ENCFF049HXK/,/files/ENCFF692UIP/,/files/ENCFF259LAG/,/files/ENCFF274SFW/,/files/ENCFF574PIO/,/files/ENCFF306MKR/,/files/ENCFF235SYU/,/files/ENCFF517URZ/,/files/ENCFF156QMX/,/files/ENCFF844BZM/,/files/ENCFF817UWM/,/files/ENCFF494YSA/,/files/ENCFF224FXN/,/files/ENCFF713SVK/,/files/ENCFF810XTS/,/files/ENCFF869PTF/,/files/ENCFF175DIJ/,/files/ENCFF679BLN/,/files/ENCFF758ELT/,/files/ENCFF977HLO/,/files/ENCFF152CED/,/files/ENCFF551CYL/,/files/ENCFF966RRR/,/files/ENCFF438YGE/,/files/ENCFF144KYE/,/files/ENCFF432ROK/,/files/ENCFF048MDV/,/files/ENCFF638EJF/,/files/ENCFF016HIC/,/files/ENCFF484PLO/,/files/ENCFF523RWI/,/files/ENCFF049SRL/,/files/ENCFF938SCK/,/files/ENCFF913HFW/,/files/ENCFF904HOR/,/files/ENCFF231HZG/,/files/ENCFF567RBP/,/files/ENCFF571YMZ/,/files/ENCFF679LFL/,/files/ENCFF234UEA/,/files/ENCFF617CZG/,/files/ENCFF716ZOT/,/files/ENCFF020NHN/,/files/ENCFF793WJQ/,/files/ENCFF275SIS/,/files/ENCFF949RKJ/,/files/ENCFF541GGO/,/files/ENCFF759QIZ/,/files/ENCFF260GLS/,/files/ENCFF207FFJ/,/files/ENCFF953OMA/,/files/ENCFF833EVF/,/files/ENCFF588TBH/,/files/ENCFF735JLN/,/files/ENCFF659HYC/,/files/ENCFF126ELK/,/files/ENCFF627WEJ/,/files/ENCFF117VUC/,/files/ENCFF396VVA/,/files/ENCFF422LLW/,/files/ENCFF124YLW/,/files/ENCFF369UCL/	/experiment-series/ENCSR493ZQZ/	ENCBS518AAA,ENCBS519AAA	1,2	1,2		Homo sapiens	adult	24 years												/replicates/a5c48473-9caf-4f0e-9a65-0f66c27982c5/,/replicates/cc10e530-eefc-4a5b-84a1-e8bad2d97505/,/replicates/438c62c8-4e9b-456b-bbbb-19dee1f01843/				
/experiments/ENCSR258IBL/	ENCSR258IBL	DNase-seq	DNase-seq	tissue				Homo sapiens left renal pelvis tissue male embryo (105 days)	left renal pelvis	SCREEN-GRCh38:left_renal_pelvis_male_embryo_105_days_donor_ENCDO513BVP,GEO:GSM817209		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF490UJL/,/files/ENCFF257XXD/,/files/ENCFF618KEX/,/files/ENCFF855NZS/,/files/ENCFF260ZVG/,/files/ENCFF320YPO/,/files/ENCFF391DOP/,/files/ENCFF132BIV/,/files/ENCFF189JRD/,/files/ENCFF981LMF/,/files/ENCFF768GNX/,/files/ENCFF909ULM/,/files/ENCFF806MUH/,/files/ENCFF052JNW/,/files/ENCFF445HLC/,/files/ENCFF061DNQ/,/files/ENCFF770YNO/,/files/ENCFF881BIA/,/files/ENCFF158OYD/,/files/ENCFF300LUS/,/files/ENCFF648KWJ/,/files/ENCFF807MWE/,/files/ENCFF399NQN/,/files/ENCFF869ZRK/,/files/ENCFF872BNE/,/files/ENCFF476RSI/,/files/ENCFF802SNU/,/files/ENCFF849TMS/,/files/ENCFF918JWZ/,/files/ENCFF493TLS/,/files/ENCFF468WHL/,/files/ENCFF379PQG/,/files/ENCFF691MJO/,/files/ENCFF306EZJ/,/files/ENCFF433XVC/,/files/ENCFF219TOY/,/files/ENCFF118IJL/,/files/ENCFF790YOE/,/files/ENCFF996SPK/,/files/ENCFF782KTL/,/files/ENCFF695LXU/,/files/ENCFF515NUF/,/files/ENCFF987PIZ/,/files/ENCFF086VPP/,/files/ENCFF632NLC/,/files/ENCFF322IFH/,/files/ENCFF221OLW/,/files/ENCFF335CDA/,/files/ENCFF412DJH/,/files/ENCFF466OTS/,/files/ENCFF073KIB/,/files/ENCFF268QVD/,/files/ENCFF039UDY/,/files/ENCFF781GGP/,/files/ENCFF122ZUY/		ENCBS754ANY	1	7		Homo sapiens	embryonic	105 days												/replicates/d1bc8780-64ca-4390-a889-cf33aeccbf24/				
/experiments/ENCSR286WIA/	ENCSR286WIA	DNase-seq	DNase-seq	tissue				Homo sapiens muscle of leg tissue female embryo (105 days)	muscle of leg	SCREEN-GRCh38:muscle_of_leg_female_embryo_105_days,GEO:GSM1027333		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF540SXG/,/files/ENCFF513ERL/,/files/ENCFF067VHZ/,/files/ENCFF234UBN/,/files/ENCFF450GVM/,/files/ENCFF154QUM/,/files/ENCFF451MEW/,/files/ENCFF319CPJ/,/files/ENCFF019OGI/,/files/ENCFF696IQH/,/files/ENCFF729ISP/,/files/ENCFF249EZK/,/files/ENCFF022RGF/,/files/ENCFF482CMJ/,/files/ENCFF913DQY/,/files/ENCFF411XAX/,/files/ENCFF381AXS/,/files/ENCFF455PCU/,/files/ENCFF944HYF/,/files/ENCFF907IIM/,/files/ENCFF722PLX/,/files/ENCFF979VHP/,/files/ENCFF021DMD/,/files/ENCFF953CSH/,/files/ENCFF992HOZ/,/files/ENCFF502QQC/,/files/ENCFF394VTF/,/files/ENCFF698RYJ/,/files/ENCFF816YFG/,/files/ENCFF092QNX/,/files/ENCFF665HFM/,/files/ENCFF156XGI/,/files/ENCFF811VWR/,/files/ENCFF529KHH/,/files/ENCFF722BUK/,/files/ENCFF856TZC/,/files/ENCFF397BSK/,/files/ENCFF323GJM/,/files/ENCFF090SSA/,/files/ENCFF039YZM/,/files/ENCFF092NIS/,/files/ENCFF191ERB/,/files/ENCFF061NAI/,/files/ENCFF895QPR/,/files/ENCFF416WRX/,/files/ENCFF128ZJJ/,/files/ENCFF410XKF/,/files/ENCFF693WFN/,/files/ENCFF688UEZ/,/files/ENCFF761BTV/		ENCBS931RAE	1	2		Homo sapiens	embryonic	105 days												/replicates/47e7eb64-7dda-450c-b1ed-39f18946ab0a/				
/experiments/ENCSR774RCO/	ENCSR774RCO	DNase-seq	DNase-seq	tissue				Homo sapiens kidney tissue female embryo (105 days)	kidney	GEO:GSM1027329,SCREEN-GRCh38:kidney_female_embryo_105_days_donor_ENCDO863KZW,GEO:GSM1102740		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF223BSZ/,/files/ENCFF172KZF/,/files/ENCFF567IIW/,/files/ENCFF049SKO/,/files/ENCFF812GJU/,/files/ENCFF970KSI/,/files/ENCFF082HFJ/,/files/ENCFF200FFV/,/files/ENCFF350BMO/,/files/ENCFF515FKC/,/files/ENCFF826BSB/,/files/ENCFF164YWQ/,/files/ENCFF963VXJ/,/files/ENCFF284QQA/,/files/ENCFF189ITP/,/files/ENCFF568VKQ/,/files/ENCFF154VRN/,/files/ENCFF380YZI/,/files/ENCFF518IQW/,/files/ENCFF306ELB/,/files/ENCFF238GSX/,/files/ENCFF132JBP/,/files/ENCFF802ERA/,/files/ENCFF124DZB/,/files/ENCFF345ZBA/,/files/ENCFF406SXE/,/files/ENCFF340UFT/,/files/ENCFF101XQP/,/files/ENCFF444KNO/,/files/ENCFF499LRY/,/files/ENCFF640XBZ/,/files/ENCFF711ASQ/,/files/ENCFF329NRC/,/files/ENCFF467HBA/,/files/ENCFF017XMZ/,/files/ENCFF217BXO/,/files/ENCFF627OTT/,/files/ENCFF078UZO/,/files/ENCFF526SZB/,/files/ENCFF932VQG/,/files/ENCFF973MIR/,/files/ENCFF991SBA/,/files/ENCFF414EGA/,/files/ENCFF732BBW/		ENCBS034ZQP	1	2,1		Homo sapiens	embryonic	105 days												/replicates/9a0a2732-e35c-4ae8-a504-1c53b964c9e0/,/replicates/a21869cb-b083-455e-8120-3421c4203a97/				
/experiments/ENCSR456KDF/	ENCSR456KDF	DNase-seq	DNase-seq	tissue				Homo sapiens left lung tissue female embryo (108 days)	left lung	GEO:GSM701524,SCREEN-GRCh38:left_lung_female_embryo_108_days		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF230IUX/,/files/ENCFF520ROX/,/files/ENCFF661QWW/,/files/ENCFF450ZMR/,/files/ENCFF254PGC/,/files/ENCFF225GCA/,/files/ENCFF484YOE/,/files/ENCFF838FCL/,/files/ENCFF882OYH/,/files/ENCFF308BTS/,/files/ENCFF007IYA/,/files/ENCFF663LIJ/,/files/ENCFF987QDL/,/files/ENCFF347BJU/,/files/ENCFF942PFR/,/files/ENCFF403TPE/,/files/ENCFF676SLC/,/files/ENCFF068ANK/,/files/ENCFF670GBC/,/files/ENCFF710EKR/,/files/ENCFF858JSK/,/files/ENCFF177TMO/,/files/ENCFF610OWH/,/files/ENCFF850ERC/,/files/ENCFF308XDJ/,/files/ENCFF305LDK/,/files/ENCFF837YSD/,/files/ENCFF399YBZ/,/files/ENCFF549BSX/,/files/ENCFF309VAR/,/files/ENCFF543NKS/,/files/ENCFF287BPW/,/files/ENCFF816UUJ/,/files/ENCFF836TUA/,/files/ENCFF746QTI/,/files/ENCFF541KXK/,/files/ENCFF326NFA/,/files/ENCFF425BBF/,/files/ENCFF269KER/,/files/ENCFF528VXE/,/files/ENCFF433SXX/,/files/ENCFF870RYP/,/files/ENCFF176VEM/,/files/ENCFF538MLR/,/files/ENCFF153STX/,/files/ENCFF051QLC/,/files/ENCFF617NLW/,/files/ENCFF904WLO/,/files/ENCFF304OZX/		ENCBS078XUR	1	1		Homo sapiens	embryonic	108 days												/replicates/1b59dd39-dd23-4a91-89d6-58ac38a7aa91/				
/experiments/ENCSR000EKJ/	ENCSR000EKJ	DNase-seq	DNase-seq	cell line				Homo sapiens iPS-NIHi11 originated from AG20443	iPS-NIHi11	UCSC-ENCODE-hg19:wgEncodeEH002561,GEO:GSM1008569	DNase-seq on human iPS NIHi11	Gregory Crawford, Duke	ENCODE	released	/files/ENCFF000STZ/,/files/ENCFF000SUC/,/files/ENCFF000SUD/,/files/ENCFF000SUE/,/files/ENCFF000SUF/,/files/ENCFF000SUG/,/files/ENCFF000SUI/,/files/ENCFF000SUO/,/files/ENCFF000SUQ/,/files/ENCFF001UWI/,/files/ENCFF334VCI/,/files/ENCFF106SQN/,/files/ENCFF952PFP/,/files/ENCFF431OOZ/,/files/ENCFF790CEH/,/files/ENCFF340EQQ/,/files/ENCFF214KJH/,/files/ENCFF735BRL/,/files/ENCFF802JIO/,/files/ENCFF528CJO/,/files/ENCFF218EWL/,/files/ENCFF692GEK/,/files/ENCFF966TAG/,/files/ENCFF157LBK/,/files/ENCFF565AEK/,/files/ENCFF676DSS/,/files/ENCFF413KJE/,/files/ENCFF675VHK/,/files/ENCFF805IJX/,/files/ENCFF384PSA/,/files/ENCFF271XMS/,/files/ENCFF211EHG/,/files/ENCFF994LZN/,/files/ENCFF365FJR/,/files/ENCFF030BEV/,/files/ENCFF123QVF/,/files/ENCFF775UKI/,/files/ENCFF079UCU/,/files/ENCFF975WFY/,/files/ENCFF689MGG/,/files/ENCFF053TLA/,/files/ENCFF230WKR/,/files/ENCFF258SGI/,/files/ENCFF012FPM/,/files/ENCFF726OQR/,/files/ENCFF702MCZ/,/files/ENCFF669SYE/,/files/ENCFF197AFZ/,/files/ENCFF097YES/,/files/ENCFF407FKI/		ENCBS556ENC	1	1,3,2		Homo sapiens	adult	71 years												/replicates/cc73f1b4-1ec1-47b0-bd85-63581d63a0d1/,/replicates/5187ab6b-b348-40bc-90e4-c232e9b603d4/,/replicates/d16341f1-20e3-4f1d-9726-6c9e10ca42d4/				
/experiments/ENCSR000EMD/	ENCSR000EMD	DNase-seq	DNase-seq	cell line				Homo sapiens BE2C	BE2C	GEO:GSM736622,SCREEN-GRCh38:BE2C,UCSC-ENCODE-hg19:wgEncodeEH001181	DNase-seq on human BE2-C	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF000AEM/,/files/ENCFF001CNX/,/files/ENCFF001CNY/,/files/ENCFF001CNZ/,/files/ENCFF001COA/,/files/ENCFF001COB/,/files/ENCFF001COC/,/files/ENCFF001COD/,/files/ENCFF001COE/,/files/ENCFF001COP/,/files/ENCFF001COQ/,/files/ENCFF001SQA/,/files/ENCFF001WEB/,/files/ENCFF001WEC/,/files/ENCFF001WED/,/files/ENCFF001WEE/,/files/ENCFF361DOV/,/files/ENCFF713BAR/,/files/ENCFF322CUW/,/files/ENCFF974TRD/,/files/ENCFF992VBJ/,/files/ENCFF986LLP/,/files/ENCFF315KHB/,/files/ENCFF047MCN/,/files/ENCFF479HRH/,/files/ENCFF299GDD/,/files/ENCFF787SUW/,/files/ENCFF936HBV/,/files/ENCFF147CSC/,/files/ENCFF350TSS/,/files/ENCFF451HQR/,/files/ENCFF358YKC/,/files/ENCFF317MYH/,/files/ENCFF954RNY/,/files/ENCFF839OJF/,/files/ENCFF086NTE/,/files/ENCFF592ZRG/,/files/ENCFF426DCE/,/files/ENCFF459KZV/,/files/ENCFF080CRZ/,/files/ENCFF094QPV/,/files/ENCFF580KMM/,/files/ENCFF204FYA/,/files/ENCFF951JDB/,/files/ENCFF151TJK/,/files/ENCFF532CKR/,/files/ENCFF614DON/,/files/ENCFF686IWT/,/files/ENCFF152ZDX/,/files/ENCFF367ENQ/,/files/ENCFF283EVB/,/files/ENCFF908GWB/,/files/ENCFF109DJI/,/files/ENCFF897CBR/,/files/ENCFF170VHS/,/files/ENCFF664NLM/,/files/ENCFF532ZOS/,/files/ENCFF913JPF/,/files/ENCFF312XDI/,/files/ENCFF321XZR/,/files/ENCFF206JOQ/,/files/ENCFF445THP/,/files/ENCFF695WLT/,/files/ENCFF099PPU/,/files/ENCFF854UDZ/,/files/ENCFF253TFP/,/files/ENCFF452NSL/,/files/ENCFF710BEP/,/files/ENCFF833QAH/,/files/ENCFF682INH/,/files/ENCFF562NIV/,/files/ENCFF238PML/,/files/ENCFF324COC/,/files/ENCFF762MTY/,/files/ENCFF155OJL/,/files/ENCFF392YDK/,/files/ENCFF990OIC/,/files/ENCFF473RTK/,/files/ENCFF803PIJ/,/files/ENCFF591CLO/,/files/ENCFF978HYI/,/files/ENCFF488NVN/,/files/ENCFF572MQH/,/files/ENCFF315CYY/,/files/ENCFF400ADX/,/files/ENCFF838DOL/,/files/ENCFF081XAI/,/files/ENCFF905MEV/,/files/ENCFF975YVM/,/files/ENCFF403ZUL/,/files/ENCFF051WNA/,/files/ENCFF142QGK/,/files/ENCFF340IVP/,/files/ENCFF202QAJ/,/files/ENCFF334VBI/,/files/ENCFF311NWI/,/files/ENCFF338YEG/,/files/ENCFF455VCX/,/files/ENCFF461RJX/,/files/ENCFF317NIS/,/files/ENCFF863PDL/,/files/ENCFF769HTQ/,/files/ENCFF531HTP/,/files/ENCFF331YUK/,/files/ENCFF303RMN/,/files/ENCFF581JLB/,/files/ENCFF579OJG/,/files/ENCFF310GHH/,/files/ENCFF619RQZ/,/files/ENCFF786ISN/,/files/ENCFF521SJQ/,/files/ENCFF154XLJ/	/experiment-series/ENCSR249TWI/	ENCBS403ENC,ENCBS982TUR	1,2	1		Homo sapiens	child	2 years												/replicates/04bc25ec-da34-4734-8e24-fc084dace566/,/replicates/1c8c55c5-936c-4258-afa9-3025d038c607/				
/experiments/ENCSR928SYE/	ENCSR928SYE	DNase-seq	DNase-seq	tissue				Homo sapiens left renal cortex interstitium tissue male embryo (105 days)	left renal cortex interstitium	GEO:GSM817211,SCREEN-GRCh38:left_renal_cortex_interstitium_male_embryo_105_days_donor_ENCDO513BVP		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF190LSB/,/files/ENCFF439JKX/,/files/ENCFF339GAX/,/files/ENCFF830QVW/,/files/ENCFF743BJT/,/files/ENCFF150JBX/,/files/ENCFF750GLE/,/files/ENCFF206SZY/,/files/ENCFF603PBH/,/files/ENCFF836BOC/,/files/ENCFF874CGL/,/files/ENCFF584SLG/,/files/ENCFF954SPU/,/files/ENCFF155MWH/,/files/ENCFF083MLN/,/files/ENCFF785JRW/,/files/ENCFF417LLB/,/files/ENCFF991TVK/,/files/ENCFF296PGK/,/files/ENCFF440IVY/,/files/ENCFF599GDV/,/files/ENCFF906KRB/,/files/ENCFF033GYD/,/files/ENCFF990SPG/,/files/ENCFF929NUL/,/files/ENCFF354HJA/,/files/ENCFF102MFI/,/files/ENCFF622RNC/,/files/ENCFF448ALM/,/files/ENCFF173WSF/,/files/ENCFF641XHB/,/files/ENCFF168UHZ/,/files/ENCFF638CUX/,/files/ENCFF938LUA/,/files/ENCFF088ZBY/,/files/ENCFF464IIE/,/files/ENCFF437YUF/,/files/ENCFF466MEC/,/files/ENCFF564FJS/,/files/ENCFF769UXX/,/files/ENCFF261DOW/,/files/ENCFF935VID/,/files/ENCFF522ZWY/,/files/ENCFF580YDO/,/files/ENCFF921FKK/,/files/ENCFF675DRF/,/files/ENCFF034LXG/,/files/ENCFF963FAI/,/files/ENCFF427YKA/,/files/ENCFF569YGU/,/files/ENCFF933BBY/,/files/ENCFF605RSG/,/files/ENCFF812RES/,/files/ENCFF028LJD/,/files/ENCFF277NPB/,/files/ENCFF096SMO/		ENCBS636QOC	1	8		Homo sapiens	embryonic	105 days												/replicates/c5023849-0103-4cce-ada0-73a50f57a7b2/				
/experiments/ENCSR000EIO/	ENCSR000EIO	DNase-seq	DNase-seq	cell line				Homo sapiens Ishikawa treated with 10 nM 17β-estradiol for 30 minutes	Ishikawa	GEO:GSM1008574,UCSC-ENCODE-hg19:wgEncodeEH002564	DNase-seq on human ECC-1 treated with estradiol at 10nM for 30 minutes. Note: This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells (http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3432677/).	Gregory Crawford, Duke	ENCODE	released	/files/ENCFF000SGZ/,/files/ENCFF000SHA/,/files/ENCFF000SHC/,/files/ENCFF000SHD/,/files/ENCFF000SHE/,/files/ENCFF000SHM/,/files/ENCFF000SHT/,/files/ENCFF001UUO/,/files/ENCFF586YZS/,/files/ENCFF056PVY/,/files/ENCFF652LDN/,/files/ENCFF105SCS/,/files/ENCFF442VLA/,/files/ENCFF339DFB/,/files/ENCFF768QCN/,/files/ENCFF290ENG/,/files/ENCFF676VTE/,/files/ENCFF178MHG/,/files/ENCFF624KXX/,/files/ENCFF377BBW/,/files/ENCFF774PHC/,/files/ENCFF595DSI/	/experiment-series/ENCSR128OBR/	ENCBS767JJY	1	1,2		Homo sapiens	adult	39 years	17β-estradiol	CHEBI:16469	10	nM	30	minute						/replicates/cc6ad60f-dbd8-486e-bb89-7028e5bfd12a/,/replicates/a307ada1-08b2-4ebd-aefc-4dcbd1ad857e/				
/experiments/ENCSR174GXG/	ENCSR174GXG	DNase-seq	DNase-seq	tissue				Homo sapiens muscle of back tissue male embryo (101 days)	muscle of back	GEO:GSM878632,SCREEN-GRCh38:muscle_of_back_male_embryo_101_days		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF145QGS/,/files/ENCFF283BPV/,/files/ENCFF376WVL/,/files/ENCFF474FKK/,/files/ENCFF117PHG/,/files/ENCFF877JTL/,/files/ENCFF745WNJ/,/files/ENCFF583HUF/,/files/ENCFF154XCA/,/files/ENCFF272CMF/,/files/ENCFF198YRW/,/files/ENCFF904JYN/,/files/ENCFF102YUC/,/files/ENCFF735BDG/,/files/ENCFF621SGA/,/files/ENCFF308IRR/,/files/ENCFF815UNW/,/files/ENCFF510UQF/,/files/ENCFF966OSV/,/files/ENCFF191SLZ/,/files/ENCFF214ZLL/,/files/ENCFF317QQX/,/files/ENCFF905WJM/,/files/ENCFF822JEE/,/files/ENCFF917HHE/,/files/ENCFF367XRI/,/files/ENCFF317PMR/,/files/ENCFF499LIJ/,/files/ENCFF992SZM/,/files/ENCFF091CNN/,/files/ENCFF904PJQ/,/files/ENCFF675BAP/,/files/ENCFF785UFZ/,/files/ENCFF922HOC/,/files/ENCFF250WPU/,/files/ENCFF899QRK/,/files/ENCFF182PTE/,/files/ENCFF721LMC/,/files/ENCFF976VPQ/,/files/ENCFF852MJY/,/files/ENCFF157RHP/,/files/ENCFF555DRR/,/files/ENCFF145ISL/,/files/ENCFF258HXI/,/files/ENCFF918HIO/,/files/ENCFF558JXN/,/files/ENCFF773QTX/,/files/ENCFF352MMM/,/files/ENCFF282OHY/,/files/ENCFF929JPJ/,/files/ENCFF997ASP/,/files/ENCFF897ZNB/		ENCBS136EGD	1	4		Homo sapiens	embryonic	101 days												/replicates/62efda15-bad9-48c2-bea7-0b824e5d53db/				
/experiments/ENCSR000EQI/	ENCSR000EQI	DNase-seq	DNase-seq	primary cell				Homo sapiens T-helper 2 cell male adult (33 years)	T-helper 2 cell	GEO:GSM1024739,SCREEN-GRCh38:T-helper_2_cell_male_adult_33_years,UCSC-ENCODE-hg19:wgEncodeEH003160,UCSC-ENCODE-hg19:wgEncodeEH003024	DNase-seq and DGF on human Treg (Wb54553204)	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001CJJ/,/files/ENCFF001CJK/,/files/ENCFF001CJL/,/files/ENCFF001CKM/,/files/ENCFF001CLP/,/files/ENCFF001WCV/,/files/ENCFF001WCW/,/files/ENCFF001EJS/,/files/ENCFF001EJT/,/files/ENCFF001EJW/,/files/ENCFF001EJX/,/files/ENCFF001WTT/,/files/ENCFF001WTU/,/files/ENCFF983WSR/,/files/ENCFF211BPZ/,/files/ENCFF736MMG/,/files/ENCFF401WUI/,/files/ENCFF027ARL/,/files/ENCFF342SWD/,/files/ENCFF420GCL/,/files/ENCFF852NHM/,/files/ENCFF293ANO/,/files/ENCFF109CNX/,/files/ENCFF531LWS/,/files/ENCFF523AAT/,/files/ENCFF828TDO/,/files/ENCFF228GJZ/,/files/ENCFF007MOO/,/files/ENCFF826CWU/,/files/ENCFF739MYW/,/files/ENCFF276YXJ/,/files/ENCFF543WBR/,/files/ENCFF111APD/,/files/ENCFF715IZQ/,/files/ENCFF089JTD/,/files/ENCFF378QDL/,/files/ENCFF438GIW/,/files/ENCFF674GYR/,/files/ENCFF983LML/,/files/ENCFF824UAU/,/files/ENCFF744IFV/,/files/ENCFF755NIE/,/files/ENCFF224UZD/,/files/ENCFF823QHE/,/files/ENCFF522HZH/,/files/ENCFF501CKS/,/files/ENCFF450FLF/,/files/ENCFF071KQM/,/files/ENCFF740XMF/,/files/ENCFF251BVA/,/files/ENCFF304VOH/,/files/ENCFF891NWP/,/files/ENCFF549MER/,/files/ENCFF094RZL/,/files/ENCFF611EXL/,/files/ENCFF069CDV/,/files/ENCFF816RBW/,/files/ENCFF211DOG/,/files/ENCFF769QHG/		ENCBS153AAA	1	1,3		Homo sapiens	adult	33 years												/replicates/63febb55-8b11-404f-8ce0-c058bbac64ad/,/replicates/12feb320-da31-47b6-bec4-f02064a67543/				
