2023-06-10 20:45:17.146282	https://www.encodeproject.org/report/?type=Experiment&searchTerm=DNase&assay_title=DNase-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&audit.ERROR.category=extremely+low+spot+score&audit.ERROR.category=extremely+low+read+depth&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR014FPY/	ENCSR014FPY	DNase-seq	DNase-seq	cell line				Homo sapiens iPS DF 4.7	iPS DF 4.7	SCREEN-GRCh38:iPS_DF_4.7_male_newborn,GEO:GSM665803		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF300QHC/,/files/ENCFF547TPM/,/files/ENCFF155VFF/,/files/ENCFF940PDK/,/files/ENCFF040NGP/,/files/ENCFF370GTU/,/files/ENCFF124JDU/,/files/ENCFF270BAF/,/files/ENCFF950ARL/,/files/ENCFF741MPC/,/files/ENCFF118UOB/,/files/ENCFF655JFW/,/files/ENCFF596LJI/,/files/ENCFF195HCD/,/files/ENCFF558ZGH/,/files/ENCFF199LYG/,/files/ENCFF440HXY/,/files/ENCFF640FRG/,/files/ENCFF216WEY/,/files/ENCFF674MYW/,/files/ENCFF096EVU/,/files/ENCFF741QXD/,/files/ENCFF707WDD/,/files/ENCFF560ADH/,/files/ENCFF694RNX/,/files/ENCFF218DKK/,/files/ENCFF497PQV/,/files/ENCFF533WMI/,/files/ENCFF685XGC/,/files/ENCFF436HEB/,/files/ENCFF278UCJ/,/files/ENCFF068HSB/,/files/ENCFF289RKU/,/files/ENCFF975JGN/,/files/ENCFF912LCF/,/files/ENCFF229QNH/,/files/ENCFF025AXV/,/files/ENCFF856PYK/,/files/ENCFF500VCT/,/files/ENCFF293CWT/,/files/ENCFF804QMI/,/files/ENCFF914MPT/,/files/ENCFF433XUA/,/files/ENCFF246UXS/,/files/ENCFF157CDS/,/files/ENCFF383STW/,/files/ENCFF008GMH/,/files/ENCFF924VKT/,/files/ENCFF272KHZ/		ENCBS624PSN	1	1		Homo sapiens	newborn													/replicates/4ec39077-dd17-435e-96bd-8bbebd8eafe4/				
/experiments/ENCSR000EQE/	ENCSR000EQE	DNase-seq	DNase-seq	primary cell				Homo sapiens T-helper 1 cell male adult (33 years)	T-helper 1 cell	UCSC-ENCODE-hg19:wgEncodeEH003022,SCREEN-GRCh38:T-helper_1_cell_male_adult_33_years,GEO:GSM1024753	DNase-seq on human Th1 (Wb54553204)	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001EIS/,/files/ENCFF001EIT/,/files/ENCFF001EIU/,/files/ENCFF001EIV/,/files/ENCFF001EIW/,/files/ENCFF001EIY/,/files/ENCFF001EIZ/,/files/ENCFF001EJA/,/files/ENCFF001EJB/,/files/ENCFF001EJR/,/files/ENCFF001WTJ/,/files/ENCFF001WTK/,/files/ENCFF001WTL/,/files/ENCFF001WTM/,/files/ENCFF001EIX/,/files/ENCFF248HBD/,/files/ENCFF675SCH/,/files/ENCFF742OKP/,/files/ENCFF501VQR/,/files/ENCFF726NUU/,/files/ENCFF206CPZ/,/files/ENCFF594VLL/,/files/ENCFF549EOZ/,/files/ENCFF320OOR/,/files/ENCFF723IVL/,/files/ENCFF156MGV/,/files/ENCFF847WJU/,/files/ENCFF654MRJ/,/files/ENCFF153ERV/,/files/ENCFF015CPK/,/files/ENCFF710SRO/,/files/ENCFF262UAQ/,/files/ENCFF012QDX/,/files/ENCFF770ADK/,/files/ENCFF856MJP/,/files/ENCFF122TXN/,/files/ENCFF545UYH/,/files/ENCFF976IIW/,/files/ENCFF175ASE/,/files/ENCFF394ILF/,/files/ENCFF434LIX/,/files/ENCFF333JUZ/,/files/ENCFF229ABO/,/files/ENCFF773IYG/,/files/ENCFF762JIY/,/files/ENCFF038ECG/,/files/ENCFF980MDY/,/files/ENCFF812HTG/,/files/ENCFF775ERF/,/files/ENCFF347LRY/,/files/ENCFF329FPF/,/files/ENCFF438IQP/,/files/ENCFF349JWY/,/files/ENCFF171ESE/,/files/ENCFF135EQF/,/files/ENCFF020HUG/,/files/ENCFF926FFA/,/files/ENCFF259RNC/,/files/ENCFF100DSP/,/files/ENCFF765IRM/,/files/ENCFF437UDA/,/files/ENCFF795TGF/,/files/ENCFF730AXF/,/files/ENCFF694WZW/,/files/ENCFF949OGH/,/files/ENCFF150TSA/,/files/ENCFF484NJH/,/files/ENCFF889MFT/,/files/ENCFF412ONU/,/files/ENCFF490ZFV/,/files/ENCFF789CDC/,/files/ENCFF634RHU/,/files/ENCFF412JFZ/,/files/ENCFF217VVC/,/files/ENCFF515JEC/,/files/ENCFF604MZL/,/files/ENCFF425FRE/,/files/ENCFF891HEQ/,/files/ENCFF072BNW/,/files/ENCFF771HWA/,/files/ENCFF336ZOZ/,/files/ENCFF600CEI/,/files/ENCFF492UJW/,/files/ENCFF244MWW/,/files/ENCFF399IBC/,/files/ENCFF810JLC/,/files/ENCFF936EGM/,/files/ENCFF210NAE/,/files/ENCFF205MYR/,/files/ENCFF843XXF/,/files/ENCFF330CGT/,/files/ENCFF060ROH/,/files/ENCFF448JTC/,/files/ENCFF590KHJ/,/files/ENCFF894TCI/,/files/ENCFF599BOC/,/files/ENCFF816SKI/,/files/ENCFF056ESO/,/files/ENCFF476JLQ/,/files/ENCFF745RFT/,/files/ENCFF198TYA/,/files/ENCFF944ZQZ/,/files/ENCFF097ITC/,/files/ENCFF863TXC/,/files/ENCFF970GPY/,/files/ENCFF445UCN/,/files/ENCFF048CEM/,/files/ENCFF162PVO/,/files/ENCFF330BEC/,/files/ENCFF350LAL/		ENCBS264SFF,ENCBS151AAA	2,1	1		Homo sapiens	adult	33 years												/replicates/c3ffbce1-813f-49c5-ac3d-0d394d447f43/,/replicates/1e2511ff-6c35-4d4e-acd0-63571814708c/				
/experiments/ENCSR421KNA/	ENCSR421KNA	DNase-seq	DNase-seq	tissue				Homo sapiens body of pancreas tissue female adult (53 years)	body of pancreas			John Stamatoyannopoulos, UW	ENCODE	archived	/files/ENCFF862SEU/,/files/ENCFF200KYP/,/files/ENCFF569WWH/,/files/ENCFF835YMU/,/files/ENCFF808CCY/,/files/ENCFF164HNP/,/files/ENCFF145XSR/,/files/ENCFF105ETS/,/files/ENCFF106NEL/,/files/ENCFF111CPA/,/files/ENCFF401SKT/,/files/ENCFF039RAC/,/files/ENCFF203BTE/,/files/ENCFF243DQW/,/files/ENCFF781YDY/,/files/ENCFF156XWN/,/files/ENCFF645XVV/,/files/ENCFF082UPF/,/files/ENCFF923PFU/,/files/ENCFF332SNP/,/files/ENCFF399KPS/,/files/ENCFF223QFZ/,/files/ENCFF729JIL/,/files/ENCFF699AEP/,/files/ENCFF116YEY/,/files/ENCFF191XXX/,/files/ENCFF243AUF/,/files/ENCFF024QOV/,/files/ENCFF226YRK/,/files/ENCFF456UUJ/,/files/ENCFF811YRX/,/files/ENCFF556XJG/,/files/ENCFF011ZXN/,/files/ENCFF752TVW/,/files/ENCFF262DWV/,/files/ENCFF744BZS/	/experiment-series/ENCSR709ADX/	ENCBS207MJE	1	1,2		Homo sapiens	adult	53 years												/replicates/7535f67c-b10c-4062-ab6b-648432c5279d/,/replicates/df50ffac-98de-4e3c-b3ef-fb721dec625d/				
/experiments/ENCSR420NOA/	ENCSR420NOA	DNase-seq	DNase-seq	in vitro differentiated cells				Homo sapiens hematopoietic multipotent progenitor cell treated with interleukin-3 for 11 days, kit ligand for 11 days, hydrocortisone succinate for 11 days, erythropoietin for 11 days	hematopoietic multipotent progenitor cell	GEO:GSE90332		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF909EFO/,/files/ENCFF279SCD/,/files/ENCFF513NIQ/,/files/ENCFF376ADI/,/files/ENCFF755BWP/,/files/ENCFF527TQM/,/files/ENCFF132RCS/,/files/ENCFF295MPY/,/files/ENCFF679JKS/,/files/ENCFF042KRH/,/files/ENCFF321DAV/,/files/ENCFF638DTS/,/files/ENCFF818SVT/,/files/ENCFF159JBU/,/files/ENCFF245PCP/,/files/ENCFF965NSY/,/files/ENCFF172KLG/,/files/ENCFF262UCM/,/files/ENCFF104LDS/,/files/ENCFF665QNQ/,/files/ENCFF152CQR/,/files/ENCFF765DPM/,/files/ENCFF770UXQ/,/files/ENCFF027XYE/,/files/ENCFF944MIV/,/files/ENCFF384FOQ/,/files/ENCFF934VSG/,/files/ENCFF271UOJ/,/files/ENCFF741TDI/,/files/ENCFF050GKJ/,/files/ENCFF591QXD/,/files/ENCFF241LZY/,/files/ENCFF282MFF/,/files/ENCFF099CNM/,/files/ENCFF826AMO/,/files/ENCFF928GZJ/,/files/ENCFF295DLK/,/files/ENCFF405GHL/,/files/ENCFF247MDE/,/files/ENCFF878BTF/,/files/ENCFF113XRO/,/files/ENCFF152UPH/,/files/ENCFF122HUG/,/files/ENCFF182JBQ/,/files/ENCFF537RDF/,/files/ENCFF231IHH/,/files/ENCFF375IIZ/,/files/ENCFF593IKN/,/files/ENCFF762FDD/,/files/ENCFF879ANO/,/files/ENCFF304ILL/,/files/ENCFF204KQB/,/files/ENCFF895VUD/,/files/ENCFF991GJY/,/files/ENCFF887AKA/,/files/ENCFF787TMK/,/files/ENCFF559IDD/,/files/ENCFF713YPH/,/files/ENCFF679AWQ/,/files/ENCFF514AKD/,/files/ENCFF563NUU/,/files/ENCFF445TJU/,/files/ENCFF403QFS/,/files/ENCFF413IZH/,/files/ENCFF492UZA/,/files/ENCFF666NCV/,/files/ENCFF355YGK/,/files/ENCFF987XGY/,/files/ENCFF053QZL/,/files/ENCFF044WDW/,/files/ENCFF867XZX/,/files/ENCFF828SON/,/files/ENCFF255IEL/,/files/ENCFF246KTW/,/files/ENCFF028YLW/,/files/ENCFF909DUD/,/files/ENCFF681UKU/,/files/ENCFF856YHV/,/files/ENCFF270PJW/,/files/ENCFF232ONN/,/files/ENCFF744HMP/,/files/ENCFF270WND/,/files/ENCFF120WXJ/,/files/ENCFF870BNA/,/files/ENCFF947OVQ/,/files/ENCFF382RHD/,/files/ENCFF649ZAY/,/files/ENCFF820REL/,/files/ENCFF121CVF/,/files/ENCFF102WBV/,/files/ENCFF552SID/,/files/ENCFF297NOR/,/files/ENCFF061OWE/,/files/ENCFF307GQM/,/files/ENCFF945LRE/,/files/ENCFF599XAW/,/files/ENCFF368XWP/,/files/ENCFF179EFR/,/files/ENCFF111TXB/,/files/ENCFF846LTX/,/files/ENCFF998OUR/,/files/ENCFF516KHK/,/files/ENCFF233FXN/,/files/ENCFF167IDO/,/files/ENCFF042FJO/,/files/ENCFF888TYG/,/files/ENCFF428GNX/,/files/ENCFF593GXE/,/files/ENCFF141FOQ/,/files/ENCFF128NKW/,/files/ENCFF787DMR/,/files/ENCFF520CPN/,/files/ENCFF370LEM/,/files/ENCFF042BJJ/,/files/ENCFF994FGE/,/files/ENCFF887IYC/,/files/ENCFF377CYT/,/files/ENCFF973FCP/,/files/ENCFF948MKT/,/files/ENCFF435JWC/,/files/ENCFF552RNK/,/files/ENCFF978WYJ/,/files/ENCFF818LQF/,/files/ENCFF878PBI/,/files/ENCFF893TZO/,/files/ENCFF015GAE/,/files/ENCFF255ALH/,/files/ENCFF145WEJ/,/files/ENCFF161ZMP/,/files/ENCFF622SOQ/,/files/ENCFF477SZZ/,/files/ENCFF384JNG/,/files/ENCFF213HEH/,/files/ENCFF522PHW/,/files/ENCFF513SDD/,/files/ENCFF737YOK/,/files/ENCFF152PRJ/,/files/ENCFF396JHL/,/files/ENCFF054LAS/,/files/ENCFF598ROT/,/files/ENCFF021PIL/,/files/ENCFF950RIN/,/files/ENCFF746ODB/,/files/ENCFF470QDZ/,/files/ENCFF298WSR/,/files/ENCFF862KES/,/files/ENCFF355SWJ/,/files/ENCFF233AMG/	/treatment-time-series/ENCSR963OVY/	ENCBS013CSB,ENCBS378UXT,ENCBS095TOF	2,1,3	1		Homo sapiens	adult	25 years	interleukin-3,kit ligand,hydrocortisone succinate,erythropoietin	UniProtKB:P08700,UniProtKB:P21583,CHEBI:31677,CHEBI:81579			11	day						/replicates/b81534f6-9f53-442f-b731-fd8e212eccb0/,/replicates/765bd00d-bd67-418b-8976-0f5d9ddb1ff2/,/replicates/7e7856e4-6923-4fa1-86a4-e043ad81205b/				
/experiments/ENCSR040DGJ/	ENCSR040DGJ	DNase-seq	DNase-seq	primary cell				Homo sapiens T-cell	T-cell	SCREEN-GRCh38:T-cell_donor_ENCDO685OXD,GEO:GSM701525		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF712HXK/,/files/ENCFF405YSA/,/files/ENCFF907GJF/,/files/ENCFF139UUK/,/files/ENCFF946ADD/,/files/ENCFF608WVP/,/files/ENCFF542ZUL/,/files/ENCFF168YQF/,/files/ENCFF987UNW/,/files/ENCFF706ZIS/,/files/ENCFF127XVY/,/files/ENCFF746WCF/,/files/ENCFF669FYT/,/files/ENCFF384DCY/,/files/ENCFF743JYZ/,/files/ENCFF396AOW/,/files/ENCFF392GMW/,/files/ENCFF056OBW/,/files/ENCFF923EVD/,/files/ENCFF144HBQ/,/files/ENCFF158KHS/,/files/ENCFF421IYO/,/files/ENCFF861IPE/,/files/ENCFF381RSA/,/files/ENCFF169JFB/,/files/ENCFF400NBT/,/files/ENCFF230FUE/,/files/ENCFF757GAE/,/files/ENCFF939VIU/,/files/ENCFF082OQP/,/files/ENCFF977MFB/,/files/ENCFF105TQM/,/files/ENCFF930DNG/,/files/ENCFF399TKC/,/files/ENCFF337UCF/,/files/ENCFF781UUL/,/files/ENCFF556NOX/,/files/ENCFF067TIM/,/files/ENCFF152MXL/,/files/ENCFF477BAL/,/files/ENCFF472WNF/,/files/ENCFF053FEE/,/files/ENCFF227GJA/,/files/ENCFF304NCW/,/files/ENCFF470QRO/,/files/ENCFF125PBQ/,/files/ENCFF292KTQ/,/files/ENCFF786OII/,/files/ENCFF504JGO/,/files/ENCFF502HAZ/	/reference-epigenomes/ENCSR598APU/	ENCBS653EZT	1	1		Homo sapiens	unknown													/replicates/0175be41-0652-46e1-9f32-631a6655d72d/				
/experiments/ENCSR092OFK/	ENCSR092OFK	DNase-seq	DNase-seq	tissue				Homo sapiens skin of body tissue female embryo (82 days)	skin of body	GEO:GSM817158		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF931NWA/,/files/ENCFF373TBB/,/files/ENCFF594VII/,/files/ENCFF833LNB/,/files/ENCFF346HSJ/,/files/ENCFF858SIY/,/files/ENCFF628IYM/,/files/ENCFF203VLF/,/files/ENCFF767KNE/,/files/ENCFF089POG/,/files/ENCFF490TVQ/,/files/ENCFF205QWU/,/files/ENCFF132FDZ/,/files/ENCFF065PIT/,/files/ENCFF147JXQ/,/files/ENCFF702TMO/,/files/ENCFF675MDI/,/files/ENCFF256GFQ/,/files/ENCFF489RUM/,/files/ENCFF976JED/,/files/ENCFF976WFS/,/files/ENCFF209CAZ/,/files/ENCFF441JCB/,/files/ENCFF466YJZ/,/files/ENCFF799NHI/,/files/ENCFF279XBP/,/files/ENCFF792NVL/,/files/ENCFF460WOC/,/files/ENCFF793EQQ/,/files/ENCFF569ZID/,/files/ENCFF268XEN/,/files/ENCFF129NGM/,/files/ENCFF213QEX/,/files/ENCFF552ZQS/,/files/ENCFF973OVU/,/files/ENCFF874VAJ/,/files/ENCFF242MHV/,/files/ENCFF648DHE/,/files/ENCFF198CSA/,/files/ENCFF068NYQ/,/files/ENCFF115YMO/,/files/ENCFF399CAU/,/files/ENCFF530QBT/,/files/ENCFF950SDE/,/files/ENCFF056TKO/,/files/ENCFF722OZL/,/files/ENCFF717VVL/,/files/ENCFF202OHV/,/files/ENCFF124DXF/,/files/ENCFF179XAM/		ENCBS948BKE	1	3		Homo sapiens	embryonic	82 days												/replicates/a3c55e27-77d1-4f48-b8d1-18a0028d0afd/				
/experiments/ENCSR510ITB/	ENCSR510ITB	DNase-seq	DNase-seq	tissue				Homo sapiens left lung tissue male embryo (91 days)	left lung	GEO:GSM701527,SCREEN-GRCh38:left_lung_male_embryo_91_days		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF626OFZ/,/files/ENCFF127JWO/,/files/ENCFF306XZZ/,/files/ENCFF851QQX/,/files/ENCFF318TOW/,/files/ENCFF182GOR/,/files/ENCFF078QIG/,/files/ENCFF145GCZ/,/files/ENCFF990VRJ/,/files/ENCFF185MBE/,/files/ENCFF715LYE/,/files/ENCFF189YTC/,/files/ENCFF639RTQ/,/files/ENCFF109RGC/,/files/ENCFF031ECG/,/files/ENCFF276GOV/,/files/ENCFF242CRZ/,/files/ENCFF719HZS/,/files/ENCFF586SJW/,/files/ENCFF738EYN/,/files/ENCFF766MRS/,/files/ENCFF281VQH/,/files/ENCFF986GDC/,/files/ENCFF842HYZ/,/files/ENCFF257LAS/,/files/ENCFF917XDW/,/files/ENCFF735QXG/,/files/ENCFF424AFG/,/files/ENCFF027SZQ/,/files/ENCFF838LRR/,/files/ENCFF087TGG/,/files/ENCFF774QCO/,/files/ENCFF159KZC/,/files/ENCFF314ALQ/,/files/ENCFF985RKU/,/files/ENCFF216UZP/,/files/ENCFF124EFF/,/files/ENCFF277CLS/,/files/ENCFF706XXE/,/files/ENCFF315UUE/,/files/ENCFF100GJM/,/files/ENCFF481OYE/,/files/ENCFF096IUA/,/files/ENCFF032PQL/,/files/ENCFF750EJO/,/files/ENCFF994BEK/,/files/ENCFF017WWC/,/files/ENCFF746UIJ/,/files/ENCFF532IYP/		ENCBS574MIZ	1	1		Homo sapiens	embryonic	91 days												/replicates/ce38df94-2464-4187-a102-aad51ffe08ea/				
/experiments/ENCSR000EMA/	ENCSR000EMA	DNase-seq	DNase-seq	cell line				Homo sapiens AG09319	AG09319	SCREEN-GRCh38:fibroblast_of_gingiva_female_adult_24_years,UCSC-ENCODE-hg19:wgEncodeEH000508,GEO:GSM736619	DNase-seq on human AG09319	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF000AEJ/,/files/ENCFF001CMT/,/files/ENCFF001CMU/,/files/ENCFF001CMV/,/files/ENCFF001CMW/,/files/ENCFF001CMX/,/files/ENCFF001CNA/,/files/ENCFF001CNB/,/files/ENCFF001CNC/,/files/ENCFF001CNL/,/files/ENCFF001CNM/,/files/ENCFF001SPX/,/files/ENCFF001WDP/,/files/ENCFF001WDQ/,/files/ENCFF001WDR/,/files/ENCFF001WDS/,/files/ENCFF777USE/,/files/ENCFF699TCP/,/files/ENCFF886OIM/,/files/ENCFF679YJN/,/files/ENCFF524JKJ/,/files/ENCFF216VYG/,/files/ENCFF668MXS/,/files/ENCFF053ZDW/,/files/ENCFF074AEH/,/files/ENCFF508MKX/,/files/ENCFF306JBF/,/files/ENCFF163SVJ/,/files/ENCFF507FBF/,/files/ENCFF349LYG/,/files/ENCFF358LCY/,/files/ENCFF614LRM/,/files/ENCFF652SRT/,/files/ENCFF413SVK/,/files/ENCFF286DGT/,/files/ENCFF790GUS/,/files/ENCFF890LHW/,/files/ENCFF262VVN/,/files/ENCFF162ALR/,/files/ENCFF460KQK/,/files/ENCFF309JHG/,/files/ENCFF975FEQ/,/files/ENCFF958JKP/,/files/ENCFF070RKJ/,/files/ENCFF269FMR/,/files/ENCFF213XIF/,/files/ENCFF369RRR/,/files/ENCFF741TDO/,/files/ENCFF876NZG/,/files/ENCFF823HUD/,/files/ENCFF391XUL/,/files/ENCFF293KEJ/,/files/ENCFF505DON/,/files/ENCFF361KGC/,/files/ENCFF387QVM/,/files/ENCFF097JAJ/,/files/ENCFF524FAQ/,/files/ENCFF912TSF/,/files/ENCFF391KMV/,/files/ENCFF222ZBN/,/files/ENCFF156BPD/,/files/ENCFF600MAP/,/files/ENCFF435LWR/,/files/ENCFF294KLB/,/files/ENCFF126MFQ/,/files/ENCFF034LWN/,/files/ENCFF249RRG/,/files/ENCFF717ADN/,/files/ENCFF067UGI/,/files/ENCFF827QZY/,/files/ENCFF065EMR/,/files/ENCFF003TII/,/files/ENCFF516QMX/,/files/ENCFF321DAU/,/files/ENCFF373HVN/,/files/ENCFF011TZB/,/files/ENCFF785HNO/,/files/ENCFF983BYI/,/files/ENCFF210LAD/,/files/ENCFF831KND/,/files/ENCFF798DOI/,/files/ENCFF988AMI/,/files/ENCFF289YPA/,/files/ENCFF798NUQ/,/files/ENCFF630DUE/,/files/ENCFF103BKK/,/files/ENCFF821HNG/,/files/ENCFF898JHA/,/files/ENCFF714KTU/,/files/ENCFF076SVV/,/files/ENCFF563NKN/,/files/ENCFF919YWE/,/files/ENCFF234DUE/,/files/ENCFF505WFU/,/files/ENCFF987HLW/,/files/ENCFF556UVZ/,/files/ENCFF743IEZ/,/files/ENCFF444WKY/,/files/ENCFF255FAJ/,/files/ENCFF605ZWW/,/files/ENCFF952NYQ/,/files/ENCFF574QLR/,/files/ENCFF015PVH/,/files/ENCFF636ZEQ/,/files/ENCFF913LOH/,/files/ENCFF811EQI/,/files/ENCFF133WRM/,/files/ENCFF482XGY/,/files/ENCFF371NJN/,/files/ENCFF884SDR/,/files/ENCFF862UDG/,/files/ENCFF062VDT/		ENCBS443ENC,ENCBS037NAC	1,2	1		Homo sapiens	adult	24 years												/replicates/923fb57c-add8-45fc-a1b6-4ff0f17537dd/,/replicates/5515f004-cce5-4b83-adcc-1f8c35b526b3/				
/experiments/ENCSR000EMM/	ENCSR000EMM	DNase-seq	DNase-seq	primary cell				Homo sapiens naive thymus-derived CD4-positive, alpha-beta T cell female adult (35 years)	naive thymus-derived CD4-positive, alpha-beta T cell	UCSC-ENCODE-hg19:wgEncodeEH003028,GEO:GSM1024782	DNase-seq on human CD4+ Naive (Wb78495824)	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001CQW/,/files/ENCFF001CQY/,/files/ENCFF001CQZ/,/files/ENCFF001CRA/,/files/ENCFF001CSQ/,/files/ENCFF001WEV/,/files/ENCFF001WEW/,/files/ENCFF374IKI/,/files/ENCFF754VZC/,/files/ENCFF823URV/,/files/ENCFF734BZZ/,/files/ENCFF844XKL/,/files/ENCFF600HFU/,/files/ENCFF975MEP/,/files/ENCFF592DHM/,/files/ENCFF659ZDK/,/files/ENCFF986PJJ/,/files/ENCFF490CIW/,/files/ENCFF991FIW/,/files/ENCFF947DHP/,/files/ENCFF311FYT/,/files/ENCFF169NIV/,/files/ENCFF569VYU/,/files/ENCFF127WSJ/,/files/ENCFF014XFC/,/files/ENCFF413WJR/,/files/ENCFF595ECT/,/files/ENCFF534CEU/,/files/ENCFF977JCE/,/files/ENCFF894ZVE/,/files/ENCFF096SJE/,/files/ENCFF276SZR/,/files/ENCFF325JNT/,/files/ENCFF568PFH/,/files/ENCFF721KIA/,/files/ENCFF829OSE/,/files/ENCFF947LCB/,/files/ENCFF268PQJ/,/files/ENCFF852OEA/,/files/ENCFF932BMW/,/files/ENCFF927IWT/,/files/ENCFF979WSJ/,/files/ENCFF712RIE/,/files/ENCFF216KVD/,/files/ENCFF191VQI/,/files/ENCFF267TNQ/,/files/ENCFF648YTI/,/files/ENCFF252OHE/,/files/ENCFF342PIA/,/files/ENCFF110YMH/,/files/ENCFF317NIR/,/files/ENCFF651TJP/,/files/ENCFF342OTO/,/files/ENCFF979CYV/		ENCBS120AAA	1	1		Homo sapiens	adult	35 years												/replicates/693f835e-884b-46e5-8d98-3faefe796da3/				
/experiments/ENCSR000EQG/	ENCSR000EQG	DNase-seq	DNase-seq	primary cell				Homo sapiens T-helper 2 cell	T-helper 2 cell	UCSC-ENCODE-hg19:wgEncodeEH003162,SCREEN-GRCh38:T-helper_2_cell,GEO:GSM736502,UCSC-ENCODE-hg19:wgEncodeEH000491	DNase-seq and DGF on human Th2	John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF001CIO/,/files/ENCFF001CIP/,/files/ENCFF001CIQ/,/files/ENCFF001CJH/,/files/ENCFF001CLK/,/files/ENCFF001EJC/,/files/ENCFF001EJD/,/files/ENCFF001EJF/,/files/ENCFF001EJK/,/files/ENCFF001EKN/,/files/ENCFF001WCT/,/files/ENCFF001WCU/,/files/ENCFF001WTN/,/files/ENCFF001WTO/,/files/ENCFF997PQB/,/files/ENCFF396RMN/,/files/ENCFF587LEX/,/files/ENCFF289AGG/,/files/ENCFF065WQS/,/files/ENCFF086DVT/,/files/ENCFF662FRM/,/files/ENCFF837QHQ/,/files/ENCFF313RHZ/,/files/ENCFF519KHI/,/files/ENCFF841IUC/,/files/ENCFF738UFO/,/files/ENCFF420UQF/,/files/ENCFF666GET/,/files/ENCFF690NNI/,/files/ENCFF339VDF/,/files/ENCFF030YJA/,/files/ENCFF144XMY/,/files/ENCFF451KET/,/files/ENCFF012BZW/,/files/ENCFF286UWB/,/files/ENCFF562TNO/,/files/ENCFF280XTK/,/files/ENCFF889LFN/,/files/ENCFF635ZOC/,/files/ENCFF378MXZ/,/files/ENCFF709ZKG/,/files/ENCFF673CRF/,/files/ENCFF274ASG/,/files/ENCFF604WKF/,/files/ENCFF335KDD/,/files/ENCFF111MRL/,/files/ENCFF395ABD/,/files/ENCFF242NFZ/,/files/ENCFF109CTE/,/files/ENCFF891DND/,/files/ENCFF132OCA/,/files/ENCFF252JWJ/,/files/ENCFF417KFG/,/files/ENCFF300BLH/,/files/ENCFF738VFM/,/files/ENCFF948LTX/,/files/ENCFF343AVV/,/files/ENCFF118VZT/,/files/ENCFF405EJV/,/files/ENCFF931LJQ/,/files/ENCFF698YLE/,/files/ENCFF892AOV/,/files/ENCFF579IWV/,/files/ENCFF287FYL/,/files/ENCFF773WVK/,/files/ENCFF337VAL/,/files/ENCFF602LJX/,/files/ENCFF436ZSZ/,/files/ENCFF434SZS/,/files/ENCFF184JJB/,/files/ENCFF879QHR/,/files/ENCFF512LFE/,/files/ENCFF023EGY/,/files/ENCFF272GJL/,/files/ENCFF093SGN/,/files/ENCFF465UZO/,/files/ENCFF243DIU/,/files/ENCFF153BUJ/,/files/ENCFF864GBH/,/files/ENCFF088ETW/,/files/ENCFF312XYU/,/files/ENCFF368MYQ/,/files/ENCFF196UYV/,/files/ENCFF016KMR/,/files/ENCFF561ETS/,/files/ENCFF350XDR/,/files/ENCFF448DIR/,/files/ENCFF528UCQ/,/files/ENCFF748QKC/,/files/ENCFF077VPS/,/files/ENCFF090RZS/		ENCBS748KUK,ENCBS152AAA	2,1	1,3		Homo sapiens	unknown													/replicates/380dc621-8574-498e-a133-9fc162464007/,/replicates/369cb03a-a428-47e7-ba56-88945afda41c/,/replicates/0fb0a6e9-07c7-4698-b3b0-dba45be48bb7/				
